,Topic,Probability,created_at,date,week_start
324,Topic 0,0,Wed Mar 17 17:16:14 +0000 2021,3/17/21,3/14/21
325,Topic 0,0,Wed Mar 17 17:00:20 +0000 2021,3/17/21,3/14/21
326,Topic 0,0,Wed Mar 17 16:28:35 +0000 2021,3/17/21,3/14/21
327,Topic 0,0,Wed Mar 17 16:01:47 +0000 2021,3/17/21,3/14/21
328,Topic 0,0,Wed Mar 17 15:18:25 +0000 2021,3/17/21,3/14/21
329,Topic 0,0,Wed Mar 17 15:16:57 +0000 2021,3/17/21,3/14/21
330,Topic 0,0,Wed Mar 17 14:04:54 +0000 2021,3/17/21,3/14/21
331,Topic 0,0,Wed Mar 17 13:51:19 +0000 2021,3/17/21,3/14/21
332,Topic 0,0,Wed Mar 17 13:17:10 +0000 2021,3/17/21,3/14/21
333,Topic 0,0,Wed Mar 17 12:20:18 +0000 2021,3/17/21,3/14/21
334,Topic 0,0,Fri Apr 30 23:39:36 +0000 2021,4/30/21,4/25/21
335,Topic 0,0,Fri Apr 30 17:35:26 +0000 2021,4/30/21,4/25/21
336,Topic 0,0,Fri Apr 30 17:55:21 +0000 2021,4/30/21,4/25/21
337,Topic 0,0,Wed Apr 28 12:42:34 +0000 2021,4/28/21,4/25/21
338,Topic 0,0,Wed Apr 28 07:44:53 +0000 2021,4/28/21,4/25/21
339,Topic 0,0,Wed Apr 28 05:14:52 +0000 2021,4/28/21,4/25/21
340,Topic 0,0,Wed Apr 28 04:37:12 +0000 2021,4/28/21,4/25/21
341,Topic 0,0,Wed Apr 28 03:01:17 +0000 2021,4/28/21,4/25/21
342,Topic 0,0,Wed Apr 28 02:35:31 +0000 2021,4/28/21,4/25/21
343,Topic 0,0,Wed Apr 28 02:09:16 +0000 2021,4/28/21,4/25/21
344,Topic 0,0,Wed Apr 28 11:59:34 +0000 2021,4/28/21,4/25/21
345,Topic 0,0,Wed Apr 28 10:46:51 +0000 2021,4/28/21,4/25/21
346,Topic 0,0,Wed Apr 28 14:43:47 +0000 2021,4/28/21,4/25/21
347,Topic 0,0,Wed Apr 28 14:40:42 +0000 2021,4/28/21,4/25/21
348,Topic 0,0,Wed Apr 28 14:13:48 +0000 2021,4/28/21,4/25/21
349,Topic 0,0,Wed Apr 28 17:18:33 +0000 2021,4/28/21,4/25/21
350,Topic 0,0,Wed Apr 28 09:17:20 +0000 2021,4/28/21,4/25/21
351,Topic 0,0,Wed Apr 28 17:14:00 +0000 2021,4/28/21,4/25/21
352,Topic 0,0,Wed Apr 28 16:58:28 +0000 2021,4/28/21,4/25/21
353,Topic 0,0,Wed Apr 28 16:42:08 +0000 2021,4/28/21,4/25/21
354,Topic 0,0,Wed Apr 28 16:27:12 +0000 2021,4/28/21,4/25/21
355,Topic 0,0,Wed Apr 28 16:16:16 +0000 2021,4/28/21,4/25/21
356,Topic 0,0,Wed Apr 28 15:47:53 +0000 2021,4/28/21,4/25/21
357,Topic 0,0,Wed Apr 28 15:10:35 +0000 2021,4/28/21,4/25/21
358,Topic 0,0,Wed Apr 28 15:09:13 +0000 2021,4/28/21,4/25/21
359,Topic 0,0,Wed Apr 28 19:57:14 +0000 2021,4/28/21,4/25/21
360,Topic 0,0,Wed Apr 28 19:40:14 +0000 2021,4/28/21,4/25/21
361,Topic 0,0,Wed Apr 28 19:21:07 +0000 2021,4/28/21,4/25/21
362,Topic 0,0,Wed Apr 28 08:50:01 +0000 2021,4/28/21,4/25/21
363,Topic 0,0,Wed Apr 28 00:24:37 +0000 2021,4/28/21,4/25/21
364,Topic 0,0,Fri Apr 30 17:57:41 +0000 2021,4/30/21,4/25/21
365,Topic 0,0,Mon Apr 26 19:40:07 +0000 2021,4/26/21,4/25/21
366,Topic 0,0,Tue Apr 27 11:38:41 +0000 2021,4/27/21,4/25/21
367,Topic 0,0,Tue Apr 27 06:35:15 +0000 2021,4/27/21,4/25/21
368,Topic 0,0,Tue Apr 27 05:28:13 +0000 2021,4/27/21,4/25/21
369,Topic 0,0,Tue Apr 27 04:54:52 +0000 2021,4/27/21,4/25/21
370,Topic 0,0,Tue Apr 27 02:18:16 +0000 2021,4/27/21,4/25/21
371,Topic 0,0,Tue Apr 27 01:13:17 +0000 2021,4/27/21,4/25/21
372,Topic 0,0,Mon Apr 26 23:33:11 +0000 2021,4/26/21,4/25/21
373,Topic 0,0,Mon Apr 26 23:28:02 +0000 2021,4/26/21,4/25/21
374,Topic 0,0,Mon Apr 26 22:40:28 +0000 2021,4/26/21,4/25/21
375,Topic 0,0,Mon Apr 26 21:48:39 +0000 2021,4/26/21,4/25/21
376,Topic 0,0,Mon Apr 26 19:46:25 +0000 2021,4/26/21,4/25/21
377,Topic 0,0,Mon Apr 26 19:38:07 +0000 2021,4/26/21,4/25/21
378,Topic 0,0,Tue Apr 27 18:42:06 +0000 2021,4/27/21,4/25/21
379,Topic 0,0,Mon Apr 26 18:11:53 +0000 2021,4/26/21,4/25/21
380,Topic 0,0,Mon Apr 26 17:42:16 +0000 2021,4/26/21,4/25/21
381,Topic 0,0,Mon Apr 26 17:12:47 +0000 2021,4/26/21,4/25/21
382,Topic 0,0,Mon Apr 26 16:53:47 +0000 2021,4/26/21,4/25/21
383,Topic 0,0,Tue Apr 27 14:55:10 +0000 2021,4/27/21,4/25/21
384,Topic 0,0,Tue Apr 27 14:52:44 +0000 2021,4/27/21,4/25/21
385,Topic 0,0,Tue Apr 27 14:22:59 +0000 2021,4/27/21,4/25/21
386,Topic 0,0,Tue Apr 27 21:27:30 +0000 2021,4/27/21,4/25/21
387,Topic 0,0,Tue Apr 27 21:03:09 +0000 2021,4/27/21,4/25/21
388,Topic 0,0,Tue Apr 27 20:29:07 +0000 2021,4/27/21,4/25/21
389,Topic 0,0,Tue Apr 27 19:59:33 +0000 2021,4/27/21,4/25/21
390,Topic 0,0,Wed Apr 28 18:51:25 +0000 2021,4/28/21,4/25/21
391,Topic 0,0,Wed Apr 28 18:31:08 +0000 2021,4/28/21,4/25/21
392,Topic 0,0,Wed Apr 28 17:40:11 +0000 2021,4/28/21,4/25/21
393,Topic 0,0,Fri Apr 30 14:25:05 +0000 2021,4/30/21,4/25/21
394,Topic 0,0,Fri Apr 30 13:59:04 +0000 2021,4/30/21,4/25/21
395,Topic 0,0,Fri Apr 30 12:58:02 +0000 2021,4/30/21,4/25/21
396,Topic 0,0,Fri Apr 30 10:53:00 +0000 2021,4/30/21,4/25/21
397,Topic 0,0,Fri Apr 30 07:49:22 +0000 2021,4/30/21,4/25/21
398,Topic 0,0,Fri Apr 30 06:08:12 +0000 2021,4/30/21,4/25/21
399,Topic 0,0,Fri Apr 30 03:39:04 +0000 2021,4/30/21,4/25/21
400,Topic 0,0,Fri Apr 30 03:12:24 +0000 2021,4/30/21,4/25/21
401,Topic 0,0,Fri Apr 30 01:33:54 +0000 2021,4/30/21,4/25/21
402,Topic 0,0,Fri Apr 30 01:25:16 +0000 2021,4/30/21,4/25/21
403,Topic 0,0,Fri Apr 30 15:40:42 +0000 2021,4/30/21,4/25/21
404,Topic 0,0,Fri Apr 30 15:03:47 +0000 2021,4/30/21,4/25/21
405,Topic 0,0,Fri Apr 30 23:30:27 +0000 2021,4/30/21,4/25/21
406,Topic 0,0,Wed Apr 28 22:17:36 +0000 2021,4/28/21,4/25/21
407,Topic 0,0,Fri Apr 30 23:03:27 +0000 2021,4/30/21,4/25/21
408,Topic 0,0,Fri Apr 30 22:58:25 +0000 2021,4/30/21,4/25/21
409,Topic 0,0,Fri Apr 30 22:37:19 +0000 2021,4/30/21,4/25/21
410,Topic 0,0,Fri Apr 30 21:45:45 +0000 2021,4/30/21,4/25/21
411,Topic 0,0,Fri Apr 30 21:34:15 +0000 2021,4/30/21,4/25/21
412,Topic 0,0,Fri Apr 30 21:15:19 +0000 2021,4/30/21,4/25/21
413,Topic 0,0,Fri Apr 30 21:09:01 +0000 2021,4/30/21,4/25/21
414,Topic 0,0,Fri Apr 30 20:38:07 +0000 2021,4/30/21,4/25/21
415,Topic 0,0,Fri Apr 30 20:35:37 +0000 2021,4/30/21,4/25/21
416,Topic 0,0,Fri Apr 30 18:49:07 +0000 2021,4/30/21,4/25/21
417,Topic 0,0,Fri Apr 30 18:34:04 +0000 2021,4/30/21,4/25/21
418,Topic 0,0,Thu Apr 29 22:37:30 +0000 2021,4/29/21,4/25/21
419,Topic 0,0,Thu Apr 29 19:26:47 +0000 2021,4/29/21,4/25/21
420,Topic 0,0,Thu Apr 29 21:02:59 +0000 2021,4/29/21,4/25/21
421,Topic 0,0,Thu Apr 29 21:16:34 +0000 2021,4/29/21,4/25/21
422,Topic 0,0,Wed Apr 28 22:06:53 +0000 2021,4/28/21,4/25/21
423,Topic 0,0,Wed Apr 28 21:27:14 +0000 2021,4/28/21,4/25/21
424,Topic 0,0,Thu Apr 29 04:10:04 +0000 2021,4/29/21,4/25/21
425,Topic 0,0,Thu Apr 29 04:01:36 +0000 2021,4/29/21,4/25/21
426,Topic 0,0,Thu Apr 29 03:36:32 +0000 2021,4/29/21,4/25/21
427,Topic 0,0,Wed Apr 28 23:42:24 +0000 2021,4/28/21,4/25/21
428,Topic 0,0,Wed Apr 28 23:40:25 +0000 2021,4/28/21,4/25/21
429,Topic 0,0,Thu Apr 29 11:05:26 +0000 2021,4/29/21,4/25/21
430,Topic 0,0,Thu Apr 29 10:27:43 +0000 2021,4/29/21,4/25/21
431,Topic 0,0,Thu Apr 29 08:43:49 +0000 2021,4/29/21,4/25/21
432,Topic 0,0,Thu Apr 29 06:55:18 +0000 2021,4/29/21,4/25/21
433,Topic 0,0,Thu Apr 29 06:29:25 +0000 2021,4/29/21,4/25/21
434,Topic 0,0,Thu Apr 29 16:17:34 +0000 2021,4/29/21,4/25/21
435,Topic 0,0,Thu Apr 29 14:10:30 +0000 2021,4/29/21,4/25/21
436,Topic 0,0,Thu Apr 29 13:47:18 +0000 2021,4/29/21,4/25/21
437,Topic 0,0,Thu Apr 29 17:45:09 +0000 2021,4/29/21,4/25/21
438,Topic 0,0,Thu Apr 29 17:35:58 +0000 2021,4/29/21,4/25/21
439,Topic 0,0,Thu Apr 29 17:33:59 +0000 2021,4/29/21,4/25/21
440,Topic 0,0,Thu Apr 29 17:29:31 +0000 2021,4/29/21,4/25/21
441,Topic 0,0,Thu Apr 29 17:27:50 +0000 2021,4/29/21,4/25/21
442,Topic 0,0,Thu Apr 29 17:25:05 +0000 2021,4/29/21,4/25/21
443,Topic 0,0,Thu Apr 29 17:08:30 +0000 2021,4/29/21,4/25/21
444,Topic 0,0,Thu Apr 29 16:46:47 +0000 2021,4/29/21,4/25/21
445,Topic 0,0,Wed May 05 13:56:32 +0000 2021,5/5/21,5/2/21
446,Topic 0,0,Wed May 05 14:15:46 +0000 2021,5/5/21,5/2/21
447,Topic 0,0,Wed Mar 17 22:55:51 +0000 2021,3/17/21,3/14/21
448,Topic 0,0,Fri Jun 11 08:32:53 +0000 2021,6/11/21,6/6/21
449,Topic 0,0,Thu Jun 10 19:50:50 +0000 2021,6/10/21,6/6/21
450,Topic 0,0,Thu Jun 10 17:39:48 +0000 2021,6/10/21,6/6/21
451,Topic 0,0,Thu Jun 10 15:18:56 +0000 2021,6/10/21,6/6/21
452,Topic 0,0,Fri Jun 11 11:30:08 +0000 2021,6/11/21,6/6/21
453,Topic 0,0,Fri Jun 11 11:19:16 +0000 2021,6/11/21,6/6/21
454,Topic 0,0,Fri Jun 11 10:52:42 +0000 2021,6/11/21,6/6/21
455,Topic 0,0,Fri Jun 11 10:50:43 +0000 2021,6/11/21,6/6/21
456,Topic 0,0,Fri Jun 11 10:25:36 +0000 2021,6/11/21,6/6/21
457,Topic 0,0,Fri Jun 11 10:23:23 +0000 2021,6/11/21,6/6/21
458,Topic 0,0,Fri Jun 11 10:18:09 +0000 2021,6/11/21,6/6/21
459,Topic 0,0,Fri Jun 11 09:36:39 +0000 2021,6/11/21,6/6/21
460,Topic 0,0,Fri Jun 11 05:52:06 +0000 2021,6/11/21,6/6/21
461,Topic 0,0,Thu Jun 10 22:14:23 +0000 2021,6/10/21,6/6/21
462,Topic 0,0,Fri Jun 11 03:52:28 +0000 2021,6/11/21,6/6/21
463,Topic 0,0,Fri Jun 11 03:52:12 +0000 2021,6/11/21,6/6/21
464,Topic 0,0,Fri Jun 11 03:22:07 +0000 2021,6/11/21,6/6/21
465,Topic 0,0,Fri Jun 11 03:11:17 +0000 2021,6/11/21,6/6/21
466,Topic 0,0,Fri Jun 11 02:27:37 +0000 2021,6/11/21,6/6/21
467,Topic 0,0,Fri Jun 11 01:05:17 +0000 2021,6/11/21,6/6/21
468,Topic 0,0,Fri Jun 11 18:47:17 +0000 2021,6/11/21,6/6/21
469,Topic 0,0,Fri Jun 11 18:23:25 +0000 2021,6/11/21,6/6/21
470,Topic 0,0,Fri Jun 11 17:59:45 +0000 2021,6/11/21,6/6/21
471,Topic 0,0,Fri Jun 11 17:21:57 +0000 2021,6/11/21,6/6/21
472,Topic 0,0,Fri Jun 11 17:09:27 +0000 2021,6/11/21,6/6/21
473,Topic 0,0,Thu Jun 10 21:32:04 +0000 2021,6/10/21,6/6/21
474,Topic 0,0,Thu Jun 10 22:35:18 +0000 2021,6/10/21,6/6/21
475,Topic 0,0,Fri Jun 11 15:34:01 +0000 2021,6/11/21,6/6/21
476,Topic 0,0,Wed Jun 09 23:44:12 +0000 2021,6/9/21,6/6/21
477,Topic 0,0,Thu Jun 10 08:14:23 +0000 2021,6/10/21,6/6/21
478,Topic 0,0,Thu Jun 10 07:45:54 +0000 2021,6/10/21,6/6/21
479,Topic 0,0,Thu Jun 10 07:29:06 +0000 2021,6/10/21,6/6/21
480,Topic 0,0,Thu Jun 10 07:12:40 +0000 2021,6/10/21,6/6/21
481,Topic 0,0,Thu Jun 10 06:19:32 +0000 2021,6/10/21,6/6/21
482,Topic 0,0,Thu Jun 10 05:08:36 +0000 2021,6/10/21,6/6/21
483,Topic 0,0,Thu Jun 10 04:08:26 +0000 2021,6/10/21,6/6/21
484,Topic 0,0,Thu Jun 10 03:44:54 +0000 2021,6/10/21,6/6/21
485,Topic 0,0,Thu Jun 10 01:46:46 +0000 2021,6/10/21,6/6/21
486,Topic 0,0,Thu Jun 10 00:40:22 +0000 2021,6/10/21,6/6/21
487,Topic 0,0,Thu Jun 10 00:08:55 +0000 2021,6/10/21,6/6/21
488,Topic 0,0,Wed Jun 09 23:23:12 +0000 2021,6/9/21,6/6/21
489,Topic 0,0,Thu Jun 10 23:07:02 +0000 2021,6/10/21,6/6/21
490,Topic 0,0,Thu Jun 10 14:39:10 +0000 2021,6/10/21,6/6/21
491,Topic 0,0,Thu Jun 10 14:34:46 +0000 2021,6/10/21,6/6/21
492,Topic 0,0,Thu Jun 10 13:07:04 +0000 2021,6/10/21,6/6/21
493,Topic 0,0,Thu Jun 10 11:26:27 +0000 2021,6/10/21,6/6/21
494,Topic 0,0,Thu Jun 10 11:26:13 +0000 2021,6/10/21,6/6/21
495,Topic 0,0,Thu Jun 10 10:44:31 +0000 2021,6/10/21,6/6/21
496,Topic 0,0,Fri Jun 11 00:52:59 +0000 2021,6/11/21,6/6/21
497,Topic 0,0,Fri Jun 11 00:05:26 +0000 2021,6/11/21,6/6/21
498,Topic 0,0,Fri Jun 11 00:03:40 +0000 2021,6/11/21,6/6/21
499,Topic 0,0,Thu Jun 10 23:50:31 +0000 2021,6/10/21,6/6/21
500,Topic 0,0,Thu Jun 10 23:16:02 +0000 2021,6/10/21,6/6/21
501,Topic 0,0,Fri Jun 11 16:42:06 +0000 2021,6/11/21,6/6/21
502,Topic 0,0,Fri Jun 11 14:24:04 +0000 2021,6/11/21,6/6/21
503,Topic 0,0,Mon Jun 14 04:21:08 +0000 2021,6/14/21,6/13/21
504,Topic 0,0,Sun Jun 13 05:03:31 +0000 2021,6/13/21,6/13/21
505,Topic 0,0,Sat Jun 12 18:38:31 +0000 2021,6/12/21,6/6/21
506,Topic 0,0,Sat Jun 12 16:52:24 +0000 2021,6/12/21,6/6/21
507,Topic 0,0,Sat Jun 12 16:52:23 +0000 2021,6/12/21,6/6/21
508,Topic 0,0,Sat Jun 12 16:49:11 +0000 2021,6/12/21,6/6/21
509,Topic 0,0,Sat Jun 12 16:19:23 +0000 2021,6/12/21,6/6/21
510,Topic 0,0,Sat Jun 12 16:16:35 +0000 2021,6/12/21,6/6/21
511,Topic 0,0,Sun Jun 13 11:46:01 +0000 2021,6/13/21,6/13/21
512,Topic 0,0,Sun Jun 13 10:19:48 +0000 2021,6/13/21,6/13/21
513,Topic 0,0,Sun Jun 13 08:28:06 +0000 2021,6/13/21,6/13/21
514,Topic 0,0,Sun Jun 13 07:00:10 +0000 2021,6/13/21,6/13/21
515,Topic 0,0,Sun Jun 13 06:56:38 +0000 2021,6/13/21,6/13/21
516,Topic 0,0,Sun Jun 13 04:48:57 +0000 2021,6/13/21,6/13/21
517,Topic 0,0,Sat Jun 12 19:54:12 +0000 2021,6/12/21,6/6/21
518,Topic 0,0,Sun Jun 13 04:38:54 +0000 2021,6/13/21,6/13/21
519,Topic 0,0,Sun Jun 13 03:21:30 +0000 2021,6/13/21,6/13/21
520,Topic 0,0,Sun Jun 13 02:50:18 +0000 2021,6/13/21,6/13/21
521,Topic 0,0,Sun Jun 13 21:18:29 +0000 2021,6/13/21,6/13/21
522,Topic 0,0,Sun Jun 13 19:08:51 +0000 2021,6/13/21,6/13/21
523,Topic 0,0,Sun Jun 13 18:18:19 +0000 2021,6/13/21,6/13/21
524,Topic 0,0,Sun Jun 13 18:05:41 +0000 2021,6/13/21,6/13/21
525,Topic 0,0,Sun Jun 13 17:23:52 +0000 2021,6/13/21,6/13/21
526,Topic 0,0,Sun Jun 13 15:44:34 +0000 2021,6/13/21,6/13/21
527,Topic 0,0,Sun Jun 13 14:32:06 +0000 2021,6/13/21,6/13/21
528,Topic 0,0,Sun Jun 13 13:29:36 +0000 2021,6/13/21,6/13/21
529,Topic 0,0,Sat Jun 12 18:54:12 +0000 2021,6/12/21,6/6/21
530,Topic 0,0,Sat Jun 12 21:06:28 +0000 2021,6/12/21,6/6/21
531,Topic 0,0,Fri Jun 11 12:53:34 +0000 2021,6/11/21,6/6/21
532,Topic 0,0,Sat Jun 12 15:24:21 +0000 2021,6/12/21,6/6/21
533,Topic 0,0,Fri Jun 11 12:24:25 +0000 2021,6/11/21,6/6/21
534,Topic 0,0,Fri Jun 11 11:34:48 +0000 2021,6/11/21,6/6/21
535,Topic 0,0,Sat Jun 12 07:32:05 +0000 2021,6/12/21,6/6/21
536,Topic 0,0,Sat Jun 12 07:12:27 +0000 2021,6/12/21,6/6/21
537,Topic 0,0,Sat Jun 12 04:19:54 +0000 2021,6/12/21,6/6/21
538,Topic 0,0,Sat Jun 12 03:40:19 +0000 2021,6/12/21,6/6/21
539,Topic 0,0,Sat Jun 12 03:36:56 +0000 2021,6/12/21,6/6/21
540,Topic 0,0,Sat Jun 12 03:30:58 +0000 2021,6/12/21,6/6/21
541,Topic 0,0,Fri Jun 11 22:29:53 +0000 2021,6/11/21,6/6/21
542,Topic 0,0,Fri Jun 11 21:25:28 +0000 2021,6/11/21,6/6/21
543,Topic 0,0,Sat Jun 12 15:28:11 +0000 2021,6/12/21,6/6/21
544,Topic 0,0,Sat Jun 12 15:16:18 +0000 2021,6/12/21,6/6/21
545,Topic 0,0,Sat Jun 12 22:15:47 +0000 2021,6/12/21,6/6/21
546,Topic 0,0,Sat Jun 12 14:43:45 +0000 2021,6/12/21,6/6/21
547,Topic 0,0,Sat Jun 12 14:28:52 +0000 2021,6/12/21,6/6/21
548,Topic 0,0,Sat Jun 12 14:15:01 +0000 2021,6/12/21,6/6/21
549,Topic 0,0,Sat Jun 12 13:55:24 +0000 2021,6/12/21,6/6/21
550,Topic 0,0,Sat Jun 12 13:49:06 +0000 2021,6/12/21,6/6/21
551,Topic 0,0,Sat Jun 12 13:25:27 +0000 2021,6/12/21,6/6/21
552,Topic 0,0,Sat Jun 12 12:17:08 +0000 2021,6/12/21,6/6/21
553,Topic 0,0,Sat Jun 12 11:41:04 +0000 2021,6/12/21,6/6/21
554,Topic 0,0,Sat Jun 12 09:36:19 +0000 2021,6/12/21,6/6/21
555,Topic 0,0,Sun Jun 13 02:17:40 +0000 2021,6/13/21,6/13/21
556,Topic 0,0,Sun Jun 13 00:58:56 +0000 2021,6/13/21,6/13/21
557,Topic 0,0,Thu Jun 10 08:38:40 +0000 2021,6/10/21,6/6/21
558,Topic 0,0,Tue Jun 08 23:59:07 +0000 2021,6/8/21,6/6/21
559,Topic 0,0,Wed Jun 09 07:17:06 +0000 2021,6/9/21,6/6/21
560,Topic 0,0,Fri Jul 09 13:38:38 +0000 2021,7/9/21,7/4/21
561,Topic 0,0,Fri Jul 09 07:01:20 +0000 2021,7/9/21,7/4/21
562,Topic 0,0,Fri Jul 09 06:40:20 +0000 2021,7/9/21,7/4/21
563,Topic 0,0,Fri Jul 09 06:34:47 +0000 2021,7/9/21,7/4/21
564,Topic 0,0,Fri Jul 09 06:11:24 +0000 2021,7/9/21,7/4/21
565,Topic 0,0,Fri Jul 09 03:47:52 +0000 2021,7/9/21,7/4/21
566,Topic 0,0,Fri Jul 09 02:42:52 +0000 2021,7/9/21,7/4/21
567,Topic 0,0,Fri Jul 09 02:29:52 +0000 2021,7/9/21,7/4/21
568,Topic 0,0,Fri Jul 09 02:12:55 +0000 2021,7/9/21,7/4/21
569,Topic 0,0,Fri Jul 09 08:33:00 +0000 2021,7/9/21,7/4/21
570,Topic 0,0,Fri Jul 09 07:48:20 +0000 2021,7/9/21,7/4/21
571,Topic 0,0,Fri Jul 09 15:12:47 +0000 2021,7/9/21,7/4/21
572,Topic 0,0,Fri Jul 09 13:31:38 +0000 2021,7/9/21,7/4/21
573,Topic 0,0,Thu Jul 08 22:30:09 +0000 2021,7/8/21,7/4/21
574,Topic 0,0,Fri Jul 09 13:20:07 +0000 2021,7/9/21,7/4/21
575,Topic 0,0,Fri Jul 09 16:49:47 +0000 2021,7/9/21,7/4/21
576,Topic 0,0,Fri Jul 09 16:40:00 +0000 2021,7/9/21,7/4/21
577,Topic 0,0,Fri Jul 09 18:34:48 +0000 2021,7/9/21,7/4/21
578,Topic 0,0,Fri Jul 09 18:21:49 +0000 2021,7/9/21,7/4/21
579,Topic 0,0,Fri Jul 09 18:16:54 +0000 2021,7/9/21,7/4/21
580,Topic 0,0,Fri Jul 09 17:03:09 +0000 2021,7/9/21,7/4/21
581,Topic 0,0,Fri Jul 09 16:57:56 +0000 2021,7/9/21,7/4/21
582,Topic 0,0,Fri Jul 09 16:55:27 +0000 2021,7/9/21,7/4/21
583,Topic 0,0,Fri Jul 09 16:55:20 +0000 2021,7/9/21,7/4/21
584,Topic 0,0,Fri Jul 09 16:54:59 +0000 2021,7/9/21,7/4/21
585,Topic 0,0,Fri Jul 09 07:02:46 +0000 2021,7/9/21,7/4/21
586,Topic 0,0,Thu Jul 08 23:09:33 +0000 2021,7/8/21,7/4/21
587,Topic 0,0,Wed Jun 09 09:41:09 +0000 2021,6/9/21,6/6/21
588,Topic 0,0,Thu Jul 08 17:35:08 +0000 2021,7/8/21,7/4/21
589,Topic 0,0,Thu Jul 08 11:02:37 +0000 2021,7/8/21,7/4/21
590,Topic 0,0,Thu Jul 08 12:15:29 +0000 2021,7/8/21,7/4/21
591,Topic 0,0,Thu Jul 08 12:18:02 +0000 2021,7/8/21,7/4/21
592,Topic 0,0,Thu Jul 08 11:12:44 +0000 2021,7/8/21,7/4/21
593,Topic 0,0,Thu Jul 08 10:52:46 +0000 2021,7/8/21,7/4/21
594,Topic 0,0,Thu Jul 08 12:41:55 +0000 2021,7/8/21,7/4/21
595,Topic 0,0,Thu Jul 08 20:48:51 +0000 2021,7/8/21,7/4/21
596,Topic 0,0,Thu Jul 08 20:12:49 +0000 2021,7/8/21,7/4/21
597,Topic 0,0,Thu Jul 08 19:46:07 +0000 2021,7/8/21,7/4/21
598,Topic 0,0,Thu Jul 08 18:40:46 +0000 2021,7/8/21,7/4/21
599,Topic 0,0,Thu Jul 08 17:49:39 +0000 2021,7/8/21,7/4/21
600,Topic 0,0,Thu Jul 08 17:06:10 +0000 2021,7/8/21,7/4/21
601,Topic 0,0,Fri Jul 09 00:46:02 +0000 2021,7/9/21,7/4/21
602,Topic 0,0,Thu Jul 08 16:46:54 +0000 2021,7/8/21,7/4/21
603,Topic 0,0,Thu Jul 08 16:36:25 +0000 2021,7/8/21,7/4/21
604,Topic 0,0,Thu Jul 08 16:21:24 +0000 2021,7/8/21,7/4/21
605,Topic 0,0,Thu Jul 08 14:59:44 +0000 2021,7/8/21,7/4/21
606,Topic 0,0,Thu Jul 08 14:52:51 +0000 2021,7/8/21,7/4/21
607,Topic 0,0,Thu Jul 08 14:52:37 +0000 2021,7/8/21,7/4/21
608,Topic 0,0,Fri Jul 09 01:53:24 +0000 2021,7/9/21,7/4/21
609,Topic 0,0,Fri Jul 09 01:39:37 +0000 2021,7/9/21,7/4/21
610,Topic 0,0,Fri Jul 09 01:27:17 +0000 2021,7/9/21,7/4/21
611,Topic 0,0,Fri Jul 09 00:59:27 +0000 2021,7/9/21,7/4/21
612,Topic 0,0,Fri Jul 09 00:51:11 +0000 2021,7/9/21,7/4/21
613,Topic 0,0,Fri Jul 09 20:43:03 +0000 2021,7/9/21,7/4/21
614,Topic 0,0,Fri Jul 09 20:36:14 +0000 2021,7/9/21,7/4/21
615,Topic 0,0,Fri Jul 09 20:23:56 +0000 2021,7/9/21,7/4/21
616,Topic 0,0,Mon Jun 07 17:38:59 +0000 2021,6/7/21,6/6/21
617,Topic 0,0,Tue Jun 08 19:57:19 +0000 2021,6/8/21,6/6/21
618,Topic 0,0,Tue Jun 08 17:42:22 +0000 2021,6/8/21,6/6/21
619,Topic 0,0,Tue Jun 08 16:44:25 +0000 2021,6/8/21,6/6/21
620,Topic 0,0,Tue Jun 08 14:35:48 +0000 2021,6/8/21,6/6/21
621,Topic 0,0,Tue Jun 08 09:35:28 +0000 2021,6/8/21,6/6/21
622,Topic 0,0,Tue Jun 08 06:48:46 +0000 2021,6/8/21,6/6/21
623,Topic 0,0,Tue Jun 08 04:30:00 +0000 2021,6/8/21,6/6/21
624,Topic 0,0,Tue Jun 08 03:17:06 +0000 2021,6/8/21,6/6/21
625,Topic 0,0,Mon Jun 07 20:52:06 +0000 2021,6/7/21,6/6/21
626,Topic 0,0,Mon Jun 07 20:35:52 +0000 2021,6/7/21,6/6/21
627,Topic 0,0,Mon Jun 07 19:00:55 +0000 2021,6/7/21,6/6/21
628,Topic 0,0,Mon Jun 07 17:30:25 +0000 2021,6/7/21,6/6/21
629,Topic 0,0,Fri Jul 09 20:02:43 +0000 2021,7/9/21,7/4/21
630,Topic 0,0,Wed Jun 09 22:51:40 +0000 2021,6/9/21,6/6/21
631,Topic 0,0,Wed Jun 09 22:42:54 +0000 2021,6/9/21,6/6/21
632,Topic 0,0,Wed Jun 09 22:05:46 +0000 2021,6/9/21,6/6/21
633,Topic 0,0,Wed Jun 09 21:28:17 +0000 2021,6/9/21,6/6/21
634,Topic 0,0,Wed Jun 09 21:09:13 +0000 2021,6/9/21,6/6/21
635,Topic 0,0,Wed Jun 09 20:51:07 +0000 2021,6/9/21,6/6/21
636,Topic 0,0,Wed Jun 09 17:43:13 +0000 2021,6/9/21,6/6/21
637,Topic 0,0,Wed Jun 09 17:24:39 +0000 2021,6/9/21,6/6/21
638,Topic 0,0,Wed Jun 09 14:14:56 +0000 2021,6/9/21,6/6/21
639,Topic 0,0,Wed Jun 09 13:45:43 +0000 2021,6/9/21,6/6/21
640,Topic 0,0,Wed Jun 09 11:40:27 +0000 2021,6/9/21,6/6/21
